FL_DATE,OP_CARRIER,ORIGIN,DEST,ARR_DELAY,DEP_DELAY,CANCELLED,DISTANCE
2018-07-28,G4,MYR,FNT,-6.0,-4.0,False,692.0
2018-07-09,NK,DFW,MSY,11.0,-4.0,False,447.0
2018-04-05,OO,SFO,STL,-22.0,-4.0,False,1735.0
2018-11-04,AA,CLT,JAX,12.0,-4.0,False,328.0
2018-10-07,OO,JFK,ORD,-2.0,-4.0,False,740.0
2018-04-28,ZW,IAD,SAV,-5.0,-4.0,False,515.0
2018-04-29,EV,IAH,MLU,-17.0,-4.0,False,262.0
2018-04-08,WN,LAS,DAL,-24.0,-4.0,False,1067.0
2018-04-25,WN,SMF,SAN,-6.0,-4.0,False,480.0
2018-04-18,YX,ORD,DCA,-23.0,-4.0,False,612.0
2018-04-09,OO,DTW,LAN,-2.0,-4.0,False,74.0
2018-04-16,WN,PDX,STL,-20.0,-4.0,False,1708.0
2018-04-28,DL,MEM,ATL,-16.0,-4.0,False,332.0
2018-10-22,YX,HSV,DCA,-18.0,-4.0,False,613.0
2018-03-05,EM,HNL,MKK,0.0,-4.0,False,54.0
2018-03-18,EV,EWR,PWM,-18.0,-4.0,False,284.0
2018-04-10,DL,ATL,LIT,-21.0,-4.0,False,453.0
2018-03-12,YX,ORD,CMH,-11.0,-4.0,False,296.0
2018-11-21,WN,MCO,IND,-5.0,-4.0,False,829.0
2018-10-01,WN,MDW,CLE,-12.0,-4.0,False,307.0
2018-10-31,WN,BWI,PWM,-18.0,-4.0,False,452.0
2018-04-01,G7,MEM,ORD,-17.0,-4.0,False,491.0
2018-04-01,WN,LAS,OAK,-19.0,-4.0,False,407.0
2018-03-18,UA,DEN,MSP,-23.0,-4.0,False,680.0
2018-11-26,AA,PHL,BTV,-11.0,-4.0,False,335.0
2018-10-23,DL,CVG,ATL,4.0,-4.0,False,373.0
2018-04-06,WN,TPA,LAS,-7.0,-4.0,False,1984.0
2018-03-03,AX,DEN,FAR,-27.0,-4.0,False,627.0
2018-04-06,DL,ATL,HOU,-4.0,-4.0,False,696.0
2018-04-30,DL,PHX,DTW,-2.0,-4.0,False,1671.0
2018-04-21,AS,EWR,SAN,-25.0,-4.0,False,2425.0
2018-11-29,AA,MCO,CLT,-8.0,-4.0,False,468.0
2018-04-03,AS,LAX,SEA,2.0,-4.0,False,954.0
2018-04-26,DL,LAX,DEN,-27.0,-4.0,False,862.0
2018-11-28,CP,LAX,SFO,28.0,-4.0,False,337.0
2018-04-17,DL,ATL,LIT,-10.0,-4.0,False,453.0
2018-04-25,DL,ATL,MSP,-23.0,-4.0,False,907.0
2018-04-24,DL,ATL,DTW,-19.0,-4.0,False,594.0
2018-10-02,ZW,CAE,ORD,-8.0,-4.0,False,666.0
2018-03-19,B6,BOS,ATL,-11.0,-4.0,False,946.0
2018-10-13,WN,PIT,MCO,-8.0,-4.0,False,834.0
2018-04-25,NK,ORD,BWI,-9.0,-4.0,False,622.0
2018-04-02,NK,BWI,SEA,1.0,-4.0,False,2335.0
2018-04-26,WN,MCO,ATL,-2.0,-4.0,False,404.0
2018-11-18,UA,IAD,MSY,-14.0,-4.0,False,955.0
2018-03-25,WN,ISP,MCO,-12.0,-4.0,False,971.0
2018-11-25,OO,MSP,GFK,-17.0,-4.0,False,284.0
2018-04-10,WN,DEN,MDW,-10.0,-4.0,False,895.0
2018-11-05,UA,MSP,DEN,-15.0,-4.0,False,680.0
2018-04-25,G7,BHM,DTW,-17.0,-4.0,False,625.0
2018-11-15,MQ,DFW,HOU,-14.0,-4.0,False,247.0
2018-04-07,AS,PDX,MCO,-13.0,-4.0,False,2534.0
2018-04-19,DL,DTW,DFW,-36.0,-4.0,False,986.0
2018-03-05,VX,SEA,SFO,-25.0,-4.0,False,679.0
2018-11-16,OO,FWA,ORD,-4.0,-4.0,False,157.0
2018-03-08,G4,AZA,MCI,-12.0,-4.0,False,1030.0
2018-11-17,AX,SDF,ORD,-9.0,-4.0,False,286.0
2018-03-17,OO,SFO,MFR,-18.0,-4.0,False,329.0
2018-04-08,G4,LAS,LRD,-15.0,-4.0,False,1092.0
2018-04-29,OO,GTF,MSP,-20.0,-4.0,False,887.0
2018-03-30,QX,SEA,PDX,-2.0,-4.0,False,129.0
2018-03-06,YV,XNA,IAH,-1.0,-4.0,False,438.0
2018-03-03,QX,PDX,SEA,-13.0,-4.0,False,129.0
2018-03-17,WN,BWI,RSW,-15.0,-4.0,False,919.0
2018-11-16,F9,PDX,DEN,-7.0,-4.0,False,991.0
2018-04-24,OO,MSP,BIS,-20.0,-4.0,False,386.0
2018-04-08,9E,CWA,DTW,-15.0,-4.0,False,363.0
2018-04-10,B6,BOS,RIC,6.0,-4.0,False,474.0
2018-10-03,OO,SBN,DTW,9.0,-4.0,False,157.0
2018-04-09,QX,PDX,SEA,3.0,-4.0,False,129.0
2018-04-05,QX,SEA,GEG,6.0,-4.0,False,224.0
2018-04-13,WN,AMA,DAL,-12.0,-4.0,False,323.0
2018-04-27,WN,PHX,ABQ,-6.0,-4.0,False,328.0
2018-04-15,F9,LAS,STL,-16.0,-4.0,False,1371.0
2018-04-19,UA,EWR,MYR,21.0,-4.0,False,550.0
2018-04-24,F9,DEN,MSP,-16.0,-4.0,False,680.0
2018-11-01,OO,PHX,YUM,-14.0,-4.0,False,160.0
2018-04-28,UA,DEN,BZN,-11.0,-4.0,False,524.0
2018-03-14,YV,IAD,LGA,-16.0,-4.0,False,229.0
2018-04-13,9E,BUF,BOS,-18.0,-4.0,False,395.0
2018-11-02,OO,ORD,BIS,-4.0,-4.0,False,716.0
2018-04-05,UA,ORD,PHL,-8.0,-4.0,False,678.0
2018-04-09,ZW,ORD,HPN,-5.0,-4.0,False,738.0
2018-02-20,B6,MCO,BWI,-15.0,-4.0,False,787.0
2018-06-11,WN,BOS,BNA,-22.0,-4.0,False,942.0
2018-06-09,WN,DAL,SAT,-4.0,-4.0,False,248.0
2018-05-28,AX,ABE,ORD,-9.0,-4.0,False,655.0
2018-10-15,UA,DEN,SFO,-18.0,-4.0,False,967.0
2018-06-01,UA,ORD,LAS,-8.0,-4.0,False,1514.0
2018-06-09,UA,LAS,EWR,22.0,-4.0,False,2227.0
2018-06-16,UA,EWR,MIA,-26.0,-4.0,False,1085.0
2018-11-20,MQ,ORD,DBQ,-3.0,-4.0,False,147.0
2018-06-25,UA,DEN,MSP,1.0,-4.0,False,680.0
2018-05-09,NK,LAX,FLL,-14.0,-4.0,False,2343.0
2018-05-07,NK,MSY,EWR,-4.0,-4.0,False,1167.0
2018-11-04,DL,ATL,HSV,-13.0,-4.0,False,151.0
2018-02-13,WN,PDX,SMF,-16.0,-4.0,False,479.0
2018-10-18,AA,PHX,SJC,-9.0,-4.0,False,621.0
2018-05-20,UA,LAX,SFO,10.0,-4.0,False,337.0
2018-02-12,OO,SMF,SFO,-16.0,-4.0,False,86.0
2018-05-07,UA,FLL,DEN,-10.0,-4.0,False,1703.0
2018-11-07,DL,DTW,DFW,-2.0,-4.0,False,986.0
2018-02-02,WN,LAS,OAK,-14.0,-4.0,False,407.0
2018-10-03,DL,HSV,ATL,-12.0,-4.0,False,151.0
2018-10-06,DL,ATL,MIA,-10.0,-4.0,False,594.0
2018-06-27,G4,LAX,FAR,-15.0,-4.0,False,1440.0
2018-10-03,DL,ATL,CLE,-8.0,-4.0,False,554.0
2018-06-06,G7,MEM,ORD,-15.0,-4.0,False,491.0
2018-10-26,DL,DTW,PDX,-19.0,-4.0,False,1953.0
2018-10-18,OH,PNS,CLT,-20.0,-4.0,False,488.0
2018-02-27,EV,HOB,IAH,-16.0,-4.0,False,501.0
2018-10-24,OH,CLT,SRQ,3.0,-4.0,False,547.0
2018-06-01,WN,LAX,OAK,-32.0,-4.0,False,337.0
2018-11-27,WN,SFO,LAX,-30.0,-4.0,False,337.0
2018-10-03,UA,DEN,SLC,-11.0,-4.0,False,391.0
2018-06-19,EV,IAH,HRL,-17.0,-4.0,False,295.0
2018-02-14,C5,EWR,CMH,-23.0,-4.0,False,463.0
2018-10-05,AX,DEN,HDN,-13.0,-4.0,False,141.0
2018-10-25,WN,MDW,CLE,-10.0,-4.0,False,307.0
2018-06-12,WN,SJC,SAN,-11.0,-4.0,False,417.0
2018-10-15,DL,MSP,PIT,-7.0,-4.0,False,726.0
2018-06-28,OO,DEN,SLC,-14.0,-4.0,False,391.0
2018-06-30,WN,RNO,LAS,-4.0,-4.0,False,345.0
2018-10-20,MQ,DFW,LIT,-12.0,-4.0,False,304.0
2018-03-09,UA,EWR,IAH,-14.0,-4.0,False,1400.0
2018-11-01,WN,LAS,HOU,-19.0,-4.0,False,1235.0
2018-05-13,UA,DFW,IAH,-4.0,-4.0,False,224.0
2018-10-29,DL,CHS,ATL,-11.0,-4.0,False,259.0
2018-11-05,NK,IAH,EWR,-22.0,-4.0,False,1400.0
2018-10-10,AA,DFW,JFK,-6.0,-4.0,False,1391.0
2018-10-27,NK,LAX,BWI,-16.0,-4.0,False,2329.0
2018-03-05,UA,ORD,MCO,-15.0,-4.0,False,1005.0
2018-10-09,DL,DTW,ORD,-19.0,-4.0,False,235.0
2018-11-09,WN,LAS,SFO,11.0,-4.0,False,414.0
2018-10-18,DL,ATL,AVL,-13.0,-4.0,False,164.0
2018-10-11,CP,LAX,TUS,-8.0,-4.0,False,451.0
2018-04-15,G7,STL,CVG,-6.0,-4.0,False,308.0
2018-03-29,UA,ORD,BOS,-12.0,-4.0,False,867.0
2018-10-05,DL,PWM,ATL,-8.0,-4.0,False,1027.0
2018-05-09,WN,BWI,STL,-17.0,-4.0,False,738.0
2018-03-24,F9,PHL,TPA,-1.0,-4.0,False,920.0
2018-10-27,AA,MCO,CLT,-11.0,-4.0,False,468.0
2018-10-27,AA,PHX,SJC,-12.0,-4.0,False,621.0
2018-05-18,OO,SMF,DEN,9.0,-4.0,False,909.0
2018-10-30,YX,ELP,ORD,-8.0,-4.0,False,1236.0
2018-05-11,OO,ORD,PVD,-31.0,-4.0,False,849.0
2018-11-05,AA,SFO,CLT,8.0,-4.0,False,2296.0
2018-10-14,AA,LGA,ORD,-26.0,-4.0,False,733.0
2018-10-04,OO,TUL,DEN,-4.0,-4.0,False,541.0
2018-05-19,YV,ABQ,IAH,-25.0,-4.0,False,744.0
2018-11-02,DL,ATL,DAY,-16.0,-4.0,False,432.0
2018-11-02,DL,CID,ATL,8.0,-4.0,False,694.0
2018-05-26,OO,DEN,SLC,-23.0,-4.0,False,391.0
2018-05-07,WN,RNO,LAX,-10.0,-4.0,False,391.0
2018-05-09,WN,SMF,SEA,2.0,-4.0,False,605.0
2018-05-06,WN,MDW,EWR,-8.0,-4.0,False,711.0
2018-05-15,WN,BNA,DCA,-7.0,-4.0,False,562.0
2018-10-18,CP,SEA,SJC,-14.0,-4.0,False,696.0
2018-05-08,WN,BWI,JAX,-11.0,-4.0,False,663.0
2018-10-08,AA,CLT,DCA,-12.0,-4.0,False,331.0
2018-02-19,VX,JFK,LAS,20.0,-4.0,False,2248.0
2018-10-13,AA,CLT,SYR,-17.0,-4.0,False,603.0
2018-05-28,YV,IAD,MCI,-32.0,-4.0,False,926.0
2018-05-22,UA,IAH,EWR,-13.0,-4.0,False,1400.0
2018-01-10,WN,STL,LIT,-2.0,-4.0,False,296.0
2018-09-28,OH,CLT,STL,-8.0,-4.0,False,575.0
2018-09-08,B6,BDL,SJU,-10.0,-4.0,False,1666.0
2018-01-23,WN,DTW,DAL,-19.0,-4.0,False,981.0
2018-11-04,EV,XNA,IAH,-11.0,-4.0,False,438.0
2018-12-29,F9,PHL,CLT,-14.0,-4.0,False,449.0
2018-09-14,OH,CLT,CAK,-14.0,-4.0,False,394.0
2018-09-22,B6,MCO,JFK,-26.0,-4.0,False,944.0
2018-09-03,DL,LAS,SEA,-29.0,-4.0,False,867.0
2018-09-16,DL,MSP,LAX,-16.0,-4.0,False,1535.0
2018-11-26,AA,BOS,PHL,-16.0,-4.0,False,280.0
2018-09-19,UA,IAD,BNA,-7.0,-4.0,False,542.0
2018-09-08,G7,MLI,ORD,-12.0,-4.0,False,139.0
2018-12-15,CP,SFO,LAX,-16.0,-4.0,False,337.0
2018-09-07,UA,ROC,EWR,-1.0,-4.0,False,246.0
2018-12-12,WN,DAL,AUS,-6.0,-4.0,False,189.0
2018-09-22,AA,PHX,CLT,-28.0,-4.0,False,1773.0
2018-09-06,YX,IAH,CMH,-13.0,-4.0,False,986.0
2018-09-21,EV,BRO,IAH,102.0,-4.0,False,308.0
2018-11-03,B6,JFK,MCO,-8.0,-4.0,False,944.0
2018-01-11,YV,LGA,IAD,-21.0,-4.0,False,229.0
2018-09-01,AA,SEA,DFW,-13.0,-4.0,False,1660.0
2018-11-06,AS,SEA,BOS,10.0,-4.0,False,2496.0
2018-09-07,OO,ABQ,SFO,-11.0,-4.0,False,896.0
2018-09-19,OO,SEA,PDX,-10.0,-4.0,False,129.0
2018-12-30,YV,PHX,TUS,0.0,-4.0,False,110.0
2018-01-17,CP,DEN,SEA,-5.0,-4.0,False,1024.0
2018-01-11,G7,DTW,GRR,-14.0,-4.0,False,120.0
2018-12-22,WN,MCO,BDL,-15.0,-4.0,False,1050.0
2018-09-16,WN,DTW,DEN,-27.0,-4.0,False,1123.0
2018-08-19,AA,DFW,KOA,-7.0,-4.0,False,3724.0
2018-01-29,UA,IAD,LAS,-22.0,-4.0,False,2065.0
2018-01-15,ZW,IAD,CAE,-6.0,-4.0,False,401.0
2018-08-06,NK,FLL,EWR,-15.0,-4.0,False,1065.0
2018-08-01,AA,CLT,IAH,-8.0,-4.0,False,912.0
2018-12-31,NK,TPA,FLL,4.0,-4.0,False,197.0
2018-08-07,AA,STL,PHX,20.0,-4.0,False,1262.0
2018-11-29,DL,AUS,LAX,-3.0,-4.0,False,1242.0
2018-08-14,WN,LAS,SAN,-20.0,-4.0,False,258.0
2018-11-13,UA,SFO,BOS,2.0,-4.0,False,2704.0
2018-08-05,WN,DEN,MCI,9.0,-4.0,False,533.0
2018-08-02,UA,LGA,DEN,-24.0,-4.0,False,1620.0
2018-01-24,QX,SEA,RDM,3.0,-4.0,False,228.0
2018-08-31,UA,EWR,LAS,4.0,-4.0,False,2227.0
2018-08-29,UA,SFO,BNA,0.0,-4.0,False,1969.0
2018-12-05,DL,JFK,SLC,-1.0,-4.0,False,1990.0
2018-12-27,DL,RSW,ATL,-21.0,-4.0,False,515.0
2018-09-05,YX,IND,DCA,-12.0,-4.0,False,500.0
2018-12-17,DL,ATL,PNS,-9.0,-4.0,False,271.0
2018-09-22,AS,SEA,SAN,-3.0,-4.0,False,1050.0
2018-09-07,DL,SEA,SLC,-6.0,-4.0,False,689.0
2018-09-27,AA,ORD,CLT,-4.0,-4.0,False,599.0
2018-12-03,DL,MIA,ATL,-19.0,-4.0,False,594.0
2018-09-15,WN,MCO,FLL,-11.0,-4.0,False,177.0
2018-01-21,F9,DEN,SAT,19.0,-4.0,False,794.0
2018-01-05,EV,HSV,IAH,-26.0,-4.0,False,595.0
2018-12-13,DL,GNV,ATL,-7.0,-4.0,False,300.0
2018-12-08,DL,ATL,MSP,-27.0,-4.0,False,907.0
2018-09-07,WN,LAX,OAK,-1.0,-4.0,False,337.0
2018-01-04,B6,LGB,LAS,-11.0,-4.0,False,231.0
2018-12-09,YV,IAD,IND,-16.0,-4.0,False,476.0
2018-01-25,WN,RSW,MDW,-4.0,-4.0,False,1105.0
2018-09-13,NK,BOS,DTW,-15.0,-4.0,False,632.0
2018-09-20,OH,CLT,GNV,-12.0,-4.0,False,388.0
2018-12-31,WN,SJU,FLL,-21.0,-4.0,False,1046.0
2018-09-09,WN,SAT,DAL,-2.0,-4.0,False,248.0
2018-01-28,WN,SEA,OAK,-12.0,-4.0,False,672.0
2018-09-03,WN,TPA,CMH,-7.0,-4.0,False,829.0
2018-01-11,DL,ATL,BNA,-2.0,-4.0,False,214.0
2018-01-09,DL,DTW,MSP,-22.0,-4.0,False,528.0
2018-09-01,UA,STL,DEN,3.0,-4.0,False,770.0
2018-11-04,WN,PIT,BWI,-16.0,-4.0,False,210.0
2018-01-19,WN,ATL,FLL,-14.0,-4.0,False,581.0
2018-01-19,YX,RDU,EWR,-12.0,-4.0,False,416.0
2018-01-23,WN,PHX,SEA,-19.0,-4.0,False,1107.0
2018-09-25,DL,MSO,SLC,-15.0,-4.0,False,436.0
2018-09-10,DL,MSP,GRB,-8.0,-4.0,False,252.0
2018-01-04,OO,MSP,MLI,-20.0,-4.0,False,274.0
2018-01-16,NK,ATL,LAX,-23.0,-4.0,False,1947.0
2018-11-05,ZW,IAD,CAE,-6.0,-4.0,False,401.0
2018-09-16,UA,ALB,ORD,-13.0,-4.0,False,723.0
2018-11-10,DL,ATL,CLT,-23.0,-4.0,False,226.0
2018-01-16,OO,SLC,SFO,-12.0,-4.0,False,599.0
2018-01-03,OO,SEA,BLI,-23.0,-4.0,False,93.0
2018-09-24,YV,CLE,IAD,-12.0,-4.0,False,288.0
2018-01-12,OO,MSP,OMA,-33.0,-4.0,False,282.0
2018-01-08,OO,MSP,ABR,-25.0,-4.0,False,257.0
2018-09-27,QX,PDX,SEA,-13.0,-4.0,False,129.0
2018-09-23,AA,MCO,ORD,-16.0,-4.0,False,1005.0
2018-01-28,NK,RSW,BOS,-21.0,-4.0,False,1249.0
